UDI,Timestamp,Product ID,Type of Failure,Air temperature [K],Process temperature [K],Rotational speed [rpm],Torque [Nm],Tool wear [min],Machine failure,TWF,HDF,PWF,OSF,RNF
322,12:19.6,L60188,L,304.0,314.7,1511,52.4,4,0,0,0,0,0,0
323,49:19.6,L60189,L,304.1,313.6,1371,28.3,165,0,0,0,0,0,0
324,30:19.6,L60190,L,295.6,306.5,1397,33.8,22,0,0,0,0,0,0
325,32:19.6,L60191,L,299.8,309.8,1291,39.1,177,0,0,0,0,0,0
326,31:19.6,L60192,L,296.0,306.2,1461,26.0,135,0,0,0,0,0,0
327,51:19.6,L60193,L,296.5,306.6,1176,42.8,96,0,0,0,0,0,0
328,18:19.6,M20103,M,303.0,312.8,1443,40.9,143,0,0,0,0,0,0
329,23:19.6,L60194,L,304.0,314.0,1708,64.8,77,0,0,0,0,0,0
330,11:19.6,L60195,L,300.5,311.6,1168,39.7,117,0,0,0,0,0,0
331,04:19.6,M20104,M,303.4,313.7,1359,39.2,189,0,0,0,0,0,0
332,50:19.6,L60196,L,300.7,311.2,1563,33.5,108,0,0,0,0,0,0
333,39:19.6,L60197,L,295.5,305.8,1746,35.4,214,1,1,0,0,0,0
334,12:19.6,L60198,L,299.1,310.1,1528,49.2,141,0,0,0,0,0,0
335,04:19.6,L60199,L,299.7,309.5,1846,31.0,225,1,1,0,0,0,0
336,16:19.6,H35033,H,296.7,307.0,1671,40.7,82,0,0,0,0,0,0
337,09:19.6,L60200,L,299.8,309.9,1551,47.0,92,0,0,0,0,0,0
338,56:19.6,L60201,L,299.9,310.2,1349,35.3,17,0,0,0,0,0,0
339,50:19.6,M20105,M,302.7,314.0,1383,38.0,23,0,0,0,0,0,0
340,30:19.6,L60202,L,302.2,312.8,1594,50.3,157,0,0,0,0,0,0
341,24:19.6,L60203,L,298.2,309.5,1335,34.8,38,0,0,0,0,0,0
342,22:19.6,M20106,M,297.3,308.5,1581,55.7,37,0,0,0,0,0,0
343,21:19.6,M20107,M,298.0,308.4,1259,65.2,19,0,0,0,0,0,0
344,16:19.6,M20108,M,304.2,315.3,1809,41.8,96,0,0,0,0,0,0
345,58:19.6,M20109,M,298.6,309.5,1702,58.8,31,0,0,0,0,0,0
346,47:19.6,H35034,H,296.4,307.2,1627,33.6,173,0,0,0,0,0,0
347,38:19.6,L60204,L,302.0,312.9,1513,42.5,56,0,0,0,0,0,0
348,31:19.6,L60205,L,297.9,307.8,1434,45.0,211,1,1,0,0,0,0
349,46:19.6,M20110,M,300.4,310.5,1219,46.4,194,0,0,0,0,0,0
350,00:19.6,L60206,L,296.2,307.2,1560,41.7,213,1,1,0,0,0,0
351,19:19.6,L60207,L,302.6,312.5,1504,35.2,118,0,0,0,0,0,0
352,46:19.6,M20111,M,303.2,314.5,1600,42.5,138,0,0,0,0,0,0
353,51:19.6,L60208,L,299.3,309.6,1371,38.0,169,0,0,0,0,0,0
354,56:19.6,L60209,L,298.1,309.4,1307,60.8,174,0,0,0,0,0,0
355,28:19.6,L60210,L,303.5,314.8,1578,35.6,193,0,0,0,0,0,0
356,51:19.6,L60211,L,304.1,314.0,1610,43.5,138,0,0,0,0,0,0
357,52:19.6,M20112,M,301.0,311.7,1827,33.6,250,1,1,0,0,0,0
358,22:19.6,M20113,M,296.8,307.6,1429,26.7,57,0,0,0,0,0,0
359,57:19.6,M20114,M,303.1,313.1,1457,52.2,17,0,0,0,0,0,0
360,55:19.6,L60212,L,296.3,306.4,1335,35.7,77,0,0,0,0,0,0
361,32:19.6,M20115,M,301.2,311.7,1396,31.6,146,0,0,0,0,0,0
362,56:19.6,L60213,L,301.2,312.2,1339,36.1,32,0,0,0,0,0,0
363,22:19.6,L60214,L,295.9,307.2,1802,33.4,167,0,0,0,0,0,0
364,21:19.6,L60215,L,297.1,307.2,1807,44.3,77,0,0,0,0,0,0
365,18:19.6,L60216,L,295.7,305.2,1765,54.2,50,0,0,0,0,0,0
366,45:19.6,L60217,L,300.4,310.9,1773,29.9,149,0,0,0,0,0,0
367,02:19.6,L60218,L,298.6,308.8,1188,51.6,36,0,0,0,0,0,0
368,10:19.6,L60219,L,297.7,307.2,1467,28.6,50,0,0,0,0,0,0
369,31:19.6,L60220,L,297.1,307.5,1595,43.5,31,0,0,0,0,0,0
370,14:19.6,L60221,L,301.1,312.5,1168,44.4,27,0,0,0,0,0,0
371,16:19.6,L60222,L,303.7,314.4,1568,43.3,3,0,0,0,0,0,0
372,32:19.6,M20116,M,296.4,307.1,1846,44.3,162,0,0,0,0,0,0
373,45:19.6,L60223,L,301.9,311.6,1194,26.9,23,0,0,0,0,0,0
374,21:19.6,H35035,H,295.4,306.6,1526,41.7,56,0,0,0,0,0,0
375,37:19.6,H35036,H,303.0,314.5,1534,33.9,92,0,0,0,0,0,0
376,44:19.6,M20117,M,300.8,311.7,1400,37.9,33,0,0,0,0,0,0
377,38:19.6,M20118,M,303.8,313.6,1616,39.0,240,1,1,0,0,0,0
378,27:19.6,L60224,L,296.1,305.7,1519,33.8,169,0,0,0,0,0,0
379,20:19.6,L60225,L,304.5,314.3,1494,34.5,148,0,0,0,0,0,0
380,36:19.6,L60226,L,298.3,309.0,1655,36.8,123,0,0,0,0,0,0
381,10:19.6,L60227,L,296.3,307.6,1603,39.2,110,0,0,0,0,0,0
382,13:19.6,M20119,M,298.4,309.3,1476,32.2,45,0,0,0,0,0,0
383,30:19.6,L60228,L,298.3,308.2,1566,40.1,57,0,0,0,0,0,0
384,48:19.6,L60229,L,302.5,312.4,1502,49.9,211,1,1,0,0,0,0
385,16:19.6,L60230,L,297.6,308.7,1818,19.4,30,0,0,0,0,0,0
386,00:19.6,L60231,L,301.1,311.7,1686,34.8,35,0,0,0,0,0,0
387,58:19.6,L60232,L,297.4,308.8,1425,35.2,122,0,0,0,0,0,0
388,22:19.6,L60233,L,298.7,309.1,1822,45.1,8,0,0,0,0,0,0
389,15:19.6,H35037,H,302.5,313.1,1502,26.1,63,0,0,0,0,0,0
390,29:19.6,M20120,M,295.6,307.0,1355,56.0,79,0,0,0,0,0,0
391,30:19.6,L60234,L,296.2,306.8,1577,48.7,10,0,0,0,0,0,0
392,01:19.6,M20121,M,303.5,313.2,1702,28.7,88,0,0,0,0,0,0
393,47:19.6,M20122,M,301.3,312.1,1354,45.2,67,0,0,0,0,0,0
394,34:19.6,L60235,L,302.8,314.1,1565,32.5,125,0,0,0,0,0,0
395,30:19.6,L60236,L,296.4,306.4,1502,50.9,31,0,0,0,0,0,0
396,01:19.6,M20123,M,298.5,309.1,1506,42.8,173,0,0,0,0,0,0
397,15:19.6,H35038,H,298.2,309.1,1468,31.5,159,0,0,0,0,0,0
398,27:19.6,L60237,L,300.3,310.5,1586,40.0,110,0,0,0,0,0,0
399,56:19.6,L60238,L,299.6,310.8,1747,36.9,81,0,0,0,0,0,0
400,20:19.6,M20124,M,303.8,314.7,1967,37.8,177,0,0,0,0,0,0
401,20:19.6,L60239,L,296.7,306.8,1700,25.6,194,0,0,0,0,0,0
402,27:19.6,L60240,L,298.2,308.2,1628,12.8,128,0,0,0,0,0,0
403,54:19.6,L60241,L,299.5,310.5,1620,38.2,123,0,0,0,0,0,0
404,50:19.6,M20125,M,297.8,308.2,2024,24.7,216,1,1,0,0,0,0
405,54:19.6,L60242,L,304.1,314.9,1509,46.6,58,0,0,0,0,0,0
406,38:19.6,L60243,L,301.7,312.0,1465,33.3,17,0,0,0,0,0,0
407,27:19.6,L60244,L,296.7,307.6,1191,49.6,88,0,0,0,0,0,0
408,18:19.6,L60245,L,298.6,309.9,1516,40.4,91,0,0,0,0,0,0
409,25:19.6,L60246,L,302.9,314.0,1325,28.5,159,0,0,0,0,0,0
410,48:19.6,L60247,L,299.7,310.0,1443,47.5,151,0,0,0,0,0,0
411,43:19.6,L60248,L,297.1,307.3,1516,61.0,117,0,0,0,0,0,0
412,44:19.6,M20126,M,303.0,314.4,1746,16.2,182,0,0,0,0,0,0
413,21:19.6,H35039,H,301.1,311.6,1710,36.5,69,0,0,0,0,0,0
414,30:19.6,L60249,L,299.4,310.0,1738,28.1,8,0,0,0,0,0,0
415,08:19.6,M20127,M,301.5,311.1,1537,23.1,7,0,0,0,0,0,0
416,20:19.6,M20128,M,301.2,310.9,1686,48.4,154,0,0,0,0,0,0
417,41:19.6,M20129,M,298.8,308.3,1564,28.2,142,0,0,0,0,0,0
418,36:19.6,M20130,M,303.6,314.8,1454,53.5,48,0,0,0,0,0,0
419,27:19.6,L60250,L,295.6,305.5,1545,39.5,136,0,0,0,0,0,0
420,09:19.6,L60251,L,297.5,307.7,1689,52.2,131,0,0,0,0,0,0
421,29:19.6,L60252,L,303.0,314.3,1606,38.8,50,0,0,0,0,0,0
422,58:19.6,L60253,L,302.5,312.7,1707,37.4,46,0,0,0,0,0,0
423,54:19.6,M20131,M,299.8,310.9,1784,24.4,137,0,0,0,0,0,0
424,57:19.6,L60254,L,304.3,314.5,1666,37.3,160,0,0,0,0,0,0
425,33:19.6,H35040,H,297.3,308.4,1604,26.9,82,0,0,0,0,0,0
426,50:19.6,L60255,L,303.4,313.2,1486,37.5,87,0,0,0,0,0,0
427,05:19.6,L60256,L,297.8,307.8,1686,35.7,204,1,1,0,0,0,0
428,39:19.6,L60257,L,299.1,310.5,1840,42.1,74,0,0,0,0,0,0
429,45:19.6,M20132,M,296.4,307.4,1731,43.1,61,0,0,0,0,0,0
430,36:19.6,L60258,L,295.8,307.2,1557,36.9,7,0,0,0,0,0,0
431,20:19.6,L60259,L,300.4,310.6,1600,63.6,162,0,0,0,0,0,0
432,52:19.6,L60260,L,295.3,305.0,1615,43.0,186,0,0,0,0,0,0
433,19:19.6,L60261,L,296.9,307.4,1596,53.2,9,0,0,0,0,0,0
434,23:19.6,H35041,H,302.4,313.5,1566,22.7,137,0,0,0,0,0,0
435,03:19.6,H35042,H,299.9,310.9,1476,28.5,65,0,0,0,0,0,0
436,45:19.6,L60262,L,296.2,306.1,1453,41.8,83,0,0,0,0,0,0
437,35:19.6,L60263,L,298.3,308.0,1433,52.4,51,0,0,0,0,0,0
438,09:19.6,L60264,L,300.7,311.2,1534,43.4,142,0,0,0,0,0,0
439,04:19.6,L60265,L,302.2,312.6,1571,21.3,132,0,0,0,0,0,0
440,19:19.6,M20133,M,298.9,309.6,1549,40.6,215,1,1,0,0,0,0
441,42:19.6,L60266,L,298.6,308.8,1557,32.1,158,0,0,0,0,0,0
442,43:19.6,L60267,L,303.2,314.5,1384,64.3,57,0,0,0,0,0,0
443,31:19.6,L60268,L,300.3,310.2,1651,46.7,22,0,0,0,0,0,0
444,42:19.6,L60269,L,296.9,307.0,1424,19.9,30,0,0,0,0,0,0
445,06:19.6,M20134,M,303.0,313.1,1602,47.8,60,0,0,0,0,0,0
446,40:19.6,L60270,L,297.5,307.0,1545,35.3,246,1,1,0,0,0,0
447,27:19.6,L60271,L,300.6,310.8,1345,44.8,39,0,0,0,0,0,0
448,50:19.6,L60272,L,303.1,313.6,1371,47.6,115,0,0,0,0,0,0
449,42:19.6,M20135,M,302.0,313.2,1645,24.8,15,0,0,0,0,0,0
450,50:19.6,L60273,L,297.9,309.3,1382,51.6,37,0,0,0,0,0,0
451,10:19.6,L60274,L,304.3,315.5,1258,43.2,131,0,0,0,0,0,0
452,45:19.6,L60275,L,295.7,306.7,1657,24.3,194,0,0,0,0,0,0
453,12:19.6,H35043,H,300.4,310.7,1905,31.1,64,0,0,0,0,0,0
454,10:19.6,M20136,M,303.8,313.7,1688,37.8,248,1,1,0,0,0,0
455,26:19.6,L60276,L,298.0,309.2,1445,42.7,94,0,0,0,0,0,0
456,49:19.6,L60277,L,298.3,308.3,1518,34.5,153,0,0,0,0,0,0
457,13:19.6,L60278,L,298.8,310.2,1529,26.4,62,0,0,0,0,0,0
458,17:19.6,L60279,L,303.8,314.7,1462,33.3,154,0,0,0,0,0,0
459,41:19.6,L60280,L,298.4,309.6,1488,44.7,36,0,0,0,0,0,0
460,17:19.6,M20137,M,300.9,311.6,1594,42.5,32,0,0,0,0,0,0
461,45:19.6,L60281,L,303.6,314.1,1338,38.0,34,0,0,0,0,0,0
462,15:19.6,M20138,M,304.2,315.4,1363,33.3,84,0,0,0,0,0,0
463,07:19.6,L60282,L,297.2,307.3,1507,32.7,41,0,0,0,0,0,0
464,54:19.6,L60283,L,302.3,312.7,1321,37.4,32,0,0,0,0,0,0
465,29:19.6,H35044,H,302.2,311.9,1488,48.9,56,0,0,0,0,0,0
466,59:19.6,L60284,L,304.4,313.9,1828,36.9,91,0,0,0,0,0,0
467,25:19.6,L60285,L,303.1,313.3,1658,37.2,137,0,0,0,0,0,0
468,17:19.6,H35045,H,301.2,310.7,1607,53.8,117,0,0,0,0,0,0
469,25:19.6,M20139,M,300.4,310.8,1611,41.9,185,0,0,0,0,0,0
470,03:19.6,H35046,H,304.2,315.7,1409,38.4,60,0,0,0,0,0,0
471,11:19.6,M20140,M,298.8,308.5,1659,53.4,187,0,0,0,0,0,0
472,04:19.6,L60286,L,301.0,312.3,1951,36.3,239,1,1,0,0,0,0
473,32:19.6,L60287,L,304.4,315.3,1389,32.5,86,0,0,0,0,0,0
474,22:19.6,M20141,M,300.2,310.4,1279,44.0,179,0,0,0,0,0,0
475,45:19.6,M20142,M,298.1,308.0,1487,30.0,166,0,0,0,0,0,0
476,29:19.6,L60288,L,302.3,312.4,1535,49.9,185,0,0,0,0,0,0
477,12:19.6,L60289,L,298.2,309.5,1664,51.6,223,1,1,0,0,0,0
478,02:19.6,L60290,L,299.6,309.3,1321,41.9,27,0,0,0,0,0,0
479,15:19.6,L60291,L,297.7,307.3,1482,46.7,218,1,1,0,0,0,0
480,53:19.6,L60292,L,295.4,306.7,1532,37.1,128,0,0,0,0,0,0
481,46:19.6,L60293,L,296.6,306.7,1246,41.9,99,0,0,0,0,0,0
482,24:19.6,M20143,M,303.8,314.6,1230,23.0,104,0,0,0,0,0,0
483,28:19.6,H35047,H,297.8,308.3,1435,43.8,62,0,0,0,0,0,0
484,17:19.6,L60294,L,304.1,314.3,1765,47.5,50,0,0,0,0,0,0
485,48:19.6,M20144,M,297.6,308.5,1429,31.6,164,0,0,0,0,0,0
486,52:19.6,L60295,L,303.2,314.2,1638,32.8,96,0,0,0,0,0,0
487,19:19.6,M20145,M,298.5,308.8,1570,45.3,16,0,0,0,0,0,0
488,00:19.6,L60296,L,300.4,310.5,1827,31.4,125,0,0,0,0,0,0
489,50:19.6,M20146,M,297.2,307.5,1522,27.7,50,0,0,0,0,0,0
490,37:19.6,L60297,L,300.7,312.0,1418,32.4,13,0,0,0,0,0,0
491,52:19.6,M20147,M,302.7,312.8,1430,47.1,75,0,0,0,0,0,0
492,38:19.6,H35048,H,299.2,310.2,1577,14.4,108,0,0,0,0,0,0
493,11:19.6,L60298,L,298.3,309.4,1814,41.2,164,0,0,0,0,0,0
494,37:19.6,H35049,H,297.6,307.5,1590,42.4,124,0,0,0,0,0,0
495,21:19.6,L60299,L,303.4,314.7,1816,38.1,28,0,0,0,0,0,0
496,28:19.6,H35050,H,301.6,312.8,1509,25.9,220,1,1,0,0,0,0
497,52:19.6,M20148,M,295.8,305.7,1663,32.7,109,0,0,0,0,0,0
498,09:19.6,L60300,L,297.8,307.7,1549,43.8,139,0,0,0,0,0,0
499,03:19.6,L60301,L,302.1,312.6,1536,37.8,251,1,1,0,0,0,0
500,17:19.6,M20149,M,297.6,308.1,1369,46.7,242,1,1,0,0,0,0
501,07:19.6,L60302,L,298.7,309.6,1345,57.4,92,0,0,0,0,0,0
502,08:19.6,L60303,L,295.4,306.1,1750,46.4,18,0,0,0,0,0,0
503,31:19.6,M20150,M,296.9,306.5,1698,36.9,103,0,0,0,0,0,0
504,58:19.6,H35051,H,299.1,308.8,1205,25.0,188,0,0,0,0,0,0
505,16:19.6,L60304,L,300.3,311.1,1501,40.3,4,0,0,0,0,0,0
506,57:19.6,L60305,L,299.5,309.3,1796,23.1,180,0,0,0,0,0,0
507,55:19.6,L60306,L,298.8,309.1,1599,36.2,220,1,1,0,0,0,0
508,17:19.6,L60307,L,304.3,314.5,1551,29.7,187,0,0,0,0,0,0
509,14:19.6,M20151,M,298.1,308.4,1359,51.9,114,0,0,0,0,0,0
510,06:19.6,L60308,L,301.0,312.2,1690,33.6,22,0,0,0,0,0,0
511,25:19.6,M20152,M,300.8,311.9,1608,37.0,157,0,0,0,0,0,0
512,05:19.6,L60309,L,301.9,313.0,1409,56.2,63,0,0,0,0,0,0
513,24:19.6,L60310,L,303.1,313.7,1403,48.7,181,0,0,0,0,0,0
514,11:19.6,M20153,M,303.0,314.5,1383,26.6,69,0,0,0,0,0,0
515,29:19.6,M20154,M,303.1,314.2,1575,49.4,83,0,0,0,0,0,0
516,20:19.6,L60311,L,302.4,312.7,1673,37.3,87,0,0,0,0,0,0
517,06:19.6,M20155,M,303.4,313.8,1522,40.3,190,0,0,0,0,0,0
518,18:19.6,H35052,H,296.1,306.3,1168,42.4,42,0,0,0,0,0,0
519,40:19.6,H35053,H,299.6,310.2,1422,41.4,68,0,0,0,0,0,0
520,04:19.6,H35054,H,297.8,308.8,1959,29.3,88,0,0,0,0,0,0
521,37:19.6,H35055,H,301.1,312.0,1461,29.0,191,0,0,0,0,0,0
522,00:19.6,L60312,L,298.9,309.3,1655,46.6,76,0,0,0,0,0,0
523,15:19.6,L60313,L,302.0,312.2,1703,46.7,83,0,0,0,0,0,0
524,48:19.6,M20156,M,301.1,311.0,1543,55.3,76,0,0,0,0,0,0
525,36:19.6,L60314,L,300.8,310.7,1353,48.3,130,0,0,0,0,0,0
526,00:19.6,L60315,L,302.4,312.5,1539,34.9,41,0,0,0,0,0,0
527,21:19.6,M20157,M,302.9,312.6,1548,39.0,70,0,0,0,0,0,0
528,12:19.6,M20158,M,304.0,314.0,1807,45.9,15,0,0,0,0,0,0
529,55:19.6,L60316,L,301.7,311.2,1451,28.7,25,0,0,0,0,0,0
530,34:19.6,M20159,M,296.4,306.0,1514,48.1,223,1,1,0,0,0,0
531,25:19.6,H35056,H,299.9,311.1,1504,38.7,161,0,0,0,0,0,0
532,20:19.6,L60317,L,302.7,313.0,1671,33.5,88,0,0,0,0,0,0
533,13:19.6,L60318,L,303.2,313.3,1370,38.1,19,0,0,0,0,0,0
534,30:19.6,L60319,L,296.0,305.9,1599,40.1,159,0,0,0,0,0,0
535,58:19.6,L60320,L,301.7,312.6,1618,38.9,131,0,0,0,0,0,0
536,17:19.6,L60321,L,295.4,306.1,1553,28.9,74,0,0,0,0,0,0
537,01:19.6,L60322,L,297.0,307.1,1480,26.2,100,0,0,0,0,0,0
538,57:19.6,L60323,L,299.1,310.2,1635,39.5,61,0,0,0,0,0,0
539,09:19.6,L60324,L,303.8,314.6,1543,52.3,168,0,0,0,0,0,0
540,01:19.6,L60325,L,299.1,308.7,1628,37.4,119,0,0,0,0,0,0
541,41:19.6,L60326,L,303.7,314.8,1522,36.0,101,0,0,0,0,0,0
542,35:19.6,L60327,L,303.0,313.5,1992,33.8,24,0,0,0,0,0,0
543,34:19.6,L60328,L,303.2,314.0,1839,37.0,133,0,0,0,0,0,0
544,36:19.6,L60329,L,301.1,311.7,1439,35.8,26,0,0,0,0,0,0
545,44:19.6,L60330,L,298.9,309.1,1246,36.5,62,0,0,0,0,0,0
546,27:19.6,L60331,L,300.4,310.0,1356,45.6,143,0,0,0,0,0,0
547,43:19.6,L60332,L,299.2,310.5,1448,21.3,172,0,0,0,0,0,0
548,40:19.6,L60333,L,300.9,311.7,1545,52.3,75,0,0,0,0,0,0
549,12:19.6,L60334,L,296.1,307.1,1532,42.9,19,0,0,0,0,0,0
550,46:19.6,M20160,M,302.9,313.9,1811,39.1,79,0,0,0,0,0,0
551,12:19.6,M20161,M,298.1,308.0,1328,31.4,98,0,0,0,0,0,0
552,16:19.6,L60335,L,300.7,311.2,1525,52.7,157,0,0,0,0,0,0
553,54:19.6,H35057,H,302.1,311.9,1952,27.6,123,0,0,0,0,0,0
554,46:19.6,L60336,L,300.9,311.7,1636,35.1,30,0,0,0,0,0,0
555,17:19.6,L60337,L,299.0,309.9,1380,31.5,165,0,0,0,0,0,0
556,08:19.6,L60338,L,298.1,309.1,1348,39.8,126,0,0,0,0,0,0
557,21:19.6,L60339,L,300.0,311.1,1168,41.9,69,0,0,0,0,0,0
558,28:19.6,L60340,L,299.9,309.6,2126,38.5,47,0,0,0,0,0,0
559,15:19.6,L60341,L,303.6,313.7,1569,20.4,126,0,0,0,0,0,0
560,07:19.6,L60342,L,300.8,311.1,1439,32.6,11,0,0,0,0,0,0
561,01:19.6,H35058,H,301.8,313.0,1807,41.7,29,0,0,0,0,0,0
562,15:19.6,H35059,H,300.3,311.2,1796,39.3,144,0,0,0,0,0,0
563,41:19.6,L60343,L,298.4,309.6,1566,45.3,32,0,0,0,0,0,0
564,43:19.6,L60344,L,295.7,307.1,1168,35.1,252,1,1,0,0,0,0
565,26:19.6,L60345,L,303.3,314.5,1920,48.9,25,0,0,0,0,0,0
566,35:19.6,L60346,L,297.8,308.9,1779,47.9,163,0,0,0,0,0,0
567,14:19.6,L60347,L,295.8,307.0,1384,22.2,147,0,0,0,0,0,0
568,32:19.6,L60348,L,295.8,306.0,1598,38.8,116,0,0,0,0,0,0
569,39:19.6,H35060,H,303.9,313.7,1168,34.5,156,0,0,0,0,0,0
570,13:19.6,L60349,L,298.0,308.8,1899,42.0,231,1,1,0,0,0,0
571,43:19.6,L60350,L,302.9,313.1,1551,42.2,98,0,0,0,0,0,0
572,35:19.6,L60351,L,297.9,308.9,1320,34.2,54,0,0,0,0,0,0
573,48:19.6,M20162,M,301.3,312.3,1310,39.6,36,0,0,0,0,0,0
574,41:19.6,L60352,L,296.9,308.3,1789,39.6,202,1,1,0,0,0,0
575,51:19.6,M20163,M,295.4,305.0,1819,46.4,15,0,0,0,0,0,0
576,00:19.6,L60353,L,303.9,313.9,1481,32.0,56,0,0,0,0,0,0
577,27:19.6,L60354,L,300.5,310.9,1696,45.7,76,0,0,0,0,0,0
578,22:19.6,M20164,M,304.1,314.6,1681,29.0,39,0,0,0,0,0,0
579,56:19.6,L60355,L,298.9,309.7,1434,35.1,158,0,0,0,0,0,0
580,19:19.6,L60356,L,296.7,306.2,1826,30.1,189,0,0,0,0,0,0
581,10:19.6,M20165,M,299.5,309.2,1555,38.9,248,1,1,0,0,0,0
582,42:19.6,L60357,L,303.3,314.5,1460,32.2,16,0,0,0,0,0,0
583,17:19.6,L60358,L,301.5,312.3,1583,39.8,138,0,0,0,0,0,0
584,00:19.6,M20166,M,301.5,311.7,1575,39.7,240,1,1,0,0,0,0
585,32:19.6,L60359,L,295.8,306.3,1228,33.0,180,0,0,0,0,0,0
586,44:19.6,M20167,M,302.7,313.9,1336,45.0,224,1,1,0,0,0,0
587,15:19.6,L60360,L,297.0,308.2,1648,51.0,239,1,1,0,0,0,0
588,34:19.6,M20168,M,300.7,310.9,1662,42.1,249,1,1,0,0,0,0
589,20:19.6,M20169,M,303.1,313.9,1706,56.9,182,0,0,0,0,0,0
590,08:19.6,M20170,M,295.5,306.6,1537,42.6,1,0,0,0,0,0,0
591,14:19.6,M20171,M,296.4,307.2,1337,28.0,138,0,0,0,0,0,0
592,08:19.6,L60361,L,300.6,311.1,1764,41.1,180,0,0,0,0,0,0
593,16:19.6,L60362,L,297.8,307.5,1805,29.5,80,0,0,0,0,0,0
594,13:19.6,L60363,L,298.7,308.7,1256,49.1,116,0,0,0,0,0,0
595,39:19.6,M20172,M,302.2,311.9,1735,71.9,179,0,0,0,0,0,0
596,05:19.6,L60364,L,303.9,314.9,1389,36.0,173,0,0,0,0,0,0
597,05:19.6,L60365,L,298.3,308.5,1691,50.5,112,0,0,0,0,0,0
598,50:19.6,L60366,L,298.6,308.4,1259,40.1,57,0,0,0,0,0,0
599,48:19.6,L60367,L,299.7,309.8,1731,59.4,145,0,0,0,0,0,0
600,11:19.6,L60368,L,304.1,315.5,1511,42.5,20,0,0,0,0,0,0
601,16:19.6,M20173,M,298.1,308.1,1202,37.6,162,0,0,0,0,0,0
602,21:19.6,M20174,M,299.3,310.6,1201,30.0,68,0,0,0,0,0,0
603,31:19.6,M20175,M,301.5,312.6,1361,37.4,83,0,0,0,0,0,0
604,57:19.6,H35061,H,299.3,308.8,1481,35.7,162,0,0,0,0,0,0
605,16:19.6,L60369,L,300.8,311.8,1473,37.5,39,0,0,0,0,0,0
606,58:19.6,M20176,M,301.7,311.6,1615,32.6,210,1,1,0,0,0,0
607,38:19.6,L60370,L,301.5,312.8,1554,43.2,109,0,0,0,0,0,0
608,20:19.6,L60371,L,298.0,308.5,1443,49.4,186,0,0,0,0,0,0
609,29:19.6,L60372,L,296.9,306.6,1399,45.4,33,0,0,0,0,0,0
610,30:19.6,L60373,L,296.1,306.4,1464,23.1,210,1,1,0,0,0,0
611,44:19.6,M20177,M,295.4,305.1,1623,20.2,27,0,0,0,0,0,0
612,42:19.6,L60374,L,299.5,309.4,1374,31.2,89,0,0,0,0,0,0
613,11:19.6,L60375,L,296.1,306.8,1680,27.9,41,0,0,0,0,0,0
614,59:19.6,M20178,M,299.7,310.7,1168,35.3,214,1,1,0,0,0,0
615,34:19.6,L60376,L,295.4,306.5,1258,26.9,212,1,1,0,0,0,0
616,37:19.6,M20179,M,301.6,312.9,1617,30.4,20,0,0,0,0,0,0
617,21:19.6,L60377,L,300.2,309.8,1332,36.5,232,1,1,0,0,0,0
618,19:19.6,L60378,L,296.0,306.7,1431,17.5,252,1,1,0,0,0,0
619,44:19.6,L60379,L,301.2,311.3,1732,46.2,71,0,0,0,0,0,0
620,57:19.6,M20180,M,300.9,311.4,1488,42.0,116,0,0,0,0,0,0
621,35:19.6,M20181,M,302.5,314.0,1621,34.1,185,0,0,0,0,0,0
622,26:19.6,L60380,L,304.0,315.1,1589,41.4,98,0,0,0,0,0,0
623,10:19.6,M20182,M,300.3,310.7,1318,45.6,48,0,0,0,0,0,0
624,29:19.6,L60381,L,296.1,307.0,1255,41.9,78,0,0,0,0,0,0
625,25:19.6,L60382,L,301.2,312.4,1512,34.1,80,0,0,0,0,0,0
626,23:19.6,H35062,H,302.2,313.7,1385,30.7,117,0,0,0,0,0,0
627,40:19.6,L60383,L,301.5,313.0,1396,28.8,94,0,0,0,0,0,0
628,52:19.6,L60384,L,297.0,308.1,1577,39.7,104,0,0,0,0,0,0
629,14:19.6,L60385,L,296.3,307.5,1584,45.8,21,0,0,0,0,0,0
630,10:19.6,L60386,L,300.1,311.4,1483,42.3,29,0,0,0,0,0,0
631,08:19.6,L60387,L,297.7,308.6,1966,33.2,180,0,0,0,0,0,0
632,06:19.6,M20183,M,297.2,308.0,1605,26.4,220,1,1,0,0,0,0
633,29:19.6,M20184,M,303.9,315.2,1452,49.1,186,0,0,0,0,0,0
634,03:19.6,M20185,M,299.7,309.4,1882,39.4,24,0,0,0,0,0,0
635,03:19.6,L60388,L,297.6,308.0,1838,39.0,222,1,1,0,0,0,0
636,03:19.6,L60389,L,298.8,308.6,1580,33.1,175,0,0,0,0,0,0
637,14:19.6,M20186,M,297.8,308.2,1552,34.6,102,0,0,0,0,0,0
638,41:19.6,H35063,H,303.8,315.3,1632,33.1,162,0,0,0,0,0,0
639,09:19.6,L60390,L,299.4,310.3,1695,34.3,155,0,0,0,0,0,0
640,37:19.6,L60391,L,298.7,310.0,1554,35.8,175,0,0,0,0,0,0
641,00:19.6,M20187,M,300.0,311.4,1611,36.2,48,0,0,0,0,0,0
642,17:19.6,L60392,L,297.0,306.6,1445,37.9,163,0,0,0,0,0,0
643,14:19.6,L60393,L,303.1,312.7,1468,41.3,107,0,0,0,0,0,0
644,03:19.6,M20188,M,295.4,305.1,1419,35.1,57,0,0,0,0,0,0
